timestamp,current,voltage
53135,-2.50,4176.25
53137,-2.50,4176.25
53139,-3.75,4176.25
53141,-3.75,4176.25
53143,-3.75,4177.50
53145,-2.50,4177.50
53147,-2.50,4176.25
53150,-2.50,4177.50
53152,-3.75,4176.25
53154,-3.75,4176.25
53156,-2.50,4176.25
53158,-2.50,4177.50
53160,-1.25,4177.50
53164,-3.75,4176.25
53166,-1.25,4176.25
53168,-3.75,4176.25
53170,-5.00,4175.00
53172,-3.75,4175.00
53174,-2.50,4177.50
53177,-3.75,4176.25
53179,-3.75,4176.25
53181,-3.75,4176.25
53183,-3.75,4176.25
53185,-3.75,4176.25
53187,-3.75,4176.25
53190,-3.75,4176.25
53192,-1.25,4176.25
53194,-5.00,4176.25
53196,-3.75,4176.25
53198,-3.75,4176.25
53200,-3.75,4176.25
53203,-5.00,4176.25
53206,-5.00,4176.25
53208,-5.00,4176.25
53210,-3.75,4177.50
53212,-2.50,4176.25
53214,-3.75,4176.25
53216,-2.50,4176.25
53219,-2.50,4176.25
53221,-3.75,4176.25
53223,-3.75,4176.25
53225,-2.50,4176.25
53227,-2.50,4176.25
53229,-2.50,4177.50
53232,-3.75,4176.25
53234,-2.50,4176.25
53236,-2.50,4176.25
53238,-3.75,4176.25
53240,-3.75,4177.50
53242,-5.00,4178.75
53245,-3.75,4176.25
53248,-2.50,4176.25
53250,-3.75,4177.50
53252,-5.00,4176.25
53254,-3.75,4176.25
53256,-3.75,4177.50
53259,-3.75,4175.00
53261,-2.50,4175.00
53263,-3.75,4176.25
53265,-3.75,4175.00
53267,-2.50,4176.25
53269,-3.75,4176.25
53271,-3.75,4176.25
53274,-3.75,4176.25
53276,-2.50,4176.25
53278,-2.50,4177.50
53280,-5.00,4176.25
53282,-3.75,4176.25
53284,-3.75,4175.00
53287,-1.25,4176.25
53289,-3.75,4176.25
53292,-3.75,4176.25
53294,-2.50,4177.50
53296,-3.75,4175.00
53298,-2.50,4176.25
53301,-2.50,4176.25
53303,-2.50,4175.00
53305,-3.75,4176.25
53307,-3.75,4176.25
53309,-2.50,4176.25
53311,-3.75,4176.25
53313,-5.00,4176.25
53316,-2.50,4177.50
53318,-3.75,4176.25
53320,-3.75,4176.25
53322,-3.75,4176.25
53324,-3.75,4175.00
53326,-3.75,4176.25
53329,-5.00,4175.00
53331,-2.50,4176.25
53334,-2.50,4176.25
53336,-5.00,4176.25
53338,-3.75,4176.25
53340,-5.00,4176.25
53343,-2.50,4175.00
53345,-2.50,4177.50
53347,-3.75,4176.25
53349,-3.75,4176.25
53351,-2.50,4176.25
53353,-2.50,4177.50
53355,-2.50,4176.25
53358,-2.50,4176.25
53360,-3.75,4177.50
53362,-3.75,4176.25
53364,-3.75,4176.25
53366,-2.50,4177.50
53368,-5.00,4176.25
53371,-2.50,4176.25
53373,-2.50,4176.25
53376,-3.75,4176.25
53378,-3.75,4176.25
53380,-2.50,4176.25
53382,-3.75,4175.00
53385,-3.75,4176.25
53387,-2.50,4176.25
53389,-3.75,4176.25
53391,-5.00,4176.25
53393,-2.50,4175.00
53395,-3.75,4176.25
53398,-3.75,4176.25
53400,-3.75,4177.50
53402,-5.00,4176.25
53404,-3.75,4176.25
53406,-2.50,4175.00
53408,-3.75,4176.25
53410,-3.75,4176.25
53413,-3.75,4177.50
53415,-2.50,4176.25
53417,-2.50,4175.00
53420,-3.75,4176.25
53422,-3.75,4176.25
53424,-2.50,4176.25
53427,-1.25,4176.25
53429,-2.50,4176.25
53431,-2.50,4176.25
53433,-2.50,4177.50
53435,-3.75,4176.25
53437,-5.00,4176.25
53440,-2.50,4177.50
53442,-3.75,4176.25
53444,-2.50,4177.50
53446,-3.75,4176.25
53448,-2.50,4176.25
53450,-3.75,4176.25
53452,-3.75,4176.25
53455,-2.50,4176.25
53457,-2.50,4176.25
53459,-2.50,4176.25
53462,-2.50,4175.00
